Sample	Percent	Start	End	amp_del
P-0025136-T01-IM6	0	0	0	del
P-0025144-T01-IM6	0	0	0	del
P-0025279-T01-IM6	0	0	0	del
P-0025545-T01-IM6	0	0	0	del
P-0025761-T01-IM6	0	0	0	del
P-0025993-T01-IM6	0	0	0	del
P-0026190-T01-IM6	0	0	0	del
P-0026232-T01-IM6	0	0	0	del
P-0026328-T01-IM6	0	0	0	del
P-0026490-T01-IM6	0	0	0	del
P-0026504-T01-IM6	0	0	0	del
P-0026514-T01-IM6	0	0	0	del
P-0026533-T01-IM6	0	0	0	del
P-0026969-T01-IM6	0	0	0	del
P-0027019-T01-IM6	0	0	0	del
P-0027163-T01-IM6	0	0	0	del
P-0027262-T01-IM6	0	0	0	del
P-0027870-T01-IM6	0	0	0	del
P-0027872-T01-IM6	0	0	0	del
P-0027886-T01-IM6	0	0	0	del
P-0027999-T01-IM6	0	0	0	del
P-0028308-T01-IM6	0	0	0	del
P-0028328-T01-IM6	0	0	0	del
P-0028329-T01-IM6	0	0	0	del
P-0028414-T01-IM6	0	0	0	del
P-0028499-T01-IM6	0	0	0	del
P-0028513-T01-IM6	0	0	0	del
P-0028695-T01-IM6	0	0	0	del
P-0028917-T01-IM6	0	0	0	del
P-0029129-T01-IM6	0	0	0	del
P-0029223-T01-IM6	0	0	0	del
P-0029267-T03-IM6	0	0	0	del
P-0029354-T01-IM6	0	0	0	del
P-0029393-T01-IM6	0	0	0	del
P-0029463-T01-IM6	0	0	0	del
P-0029474-T01-IM6	0	0	0	del
P-0029548-T01-IM6	0	0	0	del
P-0029768-T01-IM6	0	0	0	del
P-0029789-T01-IM6	0	0	0	del
P-0029835-T01-IM6	0	0	0	del
P-0030010-T01-IM6	0	0	0	del
P-0030026-T01-IM6	0	0	0	del
P-0030033-T01-IM6	0	0	0	del
P-0030052-T01-IM6	0	0	0	del
P-0030139-T01-IM6	0	0	0	del
P-0030266-T01-IM6	0	0	0	del
P-0030669-T01-IM6	0	0	0	del
P-0030697-T01-IM6	0	0	0	del
P-0030779-T01-IM6	0	0	0	del
P-0030836-T01-IM6	0	0	0	del
P-0030958-T01-IM6	0	0	0	del
P-0030962-T01-IM6	0	0	0	del
P-0031382-T01-IM6	0	0	0	del
P-0031385-T01-IM6	0	0	0	del
P-0031395-T01-IM6	0	0	0	del
P-0031402-T01-IM6	0	0	0	del
P-0031645-T01-IM6	0	0	0	del
P-0031648-T01-IM6	0	0	0	del
P-0031687-T01-IM6	0	0	0	del
P-0031749-T01-IM6	0	0	0	del
P-0032093-T01-IM6	0	0	0	del
P-0032339-T01-IM6	0	0	0	del
P-0032819-T01-IM6	0	0	0	del
P-0033218-T02-IM6	0	0	0	del
P-0033291-T01-IM6	0	0	0	del
P-0033335-T01-IM6	0	0	0	del
P-0033523-T01-IM6	0	0	0	del
P-0033715-T01-IM6	0	0	0	del
P-0033718-T01-IM6	0	0	0	del
P-0033726-T01-IM6	0	0	0	del
P-0033879-T01-IM6	0	0	0	del
P-0034038-T01-IM6	0	0	0	del
P-0034227-T01-IM6	0	0	0	del
P-0034239-T01-IM6	0	0	0	del
P-0034250-T01-IM6	0	0	0	del
P-0034383-T01-IM6	0	0	0	del
P-0034418-T01-IM6	0	0	0	del
P-0034470-T01-IM6	0	0	0	del
P-0034814-T01-IM6	0	0	0	del
P-0034872-T01-IM6	0	0	0	del
P-0034885-T01-IM6	0	0	0	del
P-0035120-T01-IM6	0	0	0	del
P-0035138-T01-IM6	0	0	0	del
P-0035237-T01-IM6	0	0	0	del
P-0035374-T01-IM6	0	0	0	del
P-0035382-T01-IM6	0	0	0	del
P-0035556-T01-IM6	0	0	0	del
P-0035584-T01-IM6	0	0	0	del
P-0035594-T01-IM6	0	0	0	del
P-0035753-T01-IM6	0	0	0	del
P-0036015-T01-IM6	0	0	0	del
P-0036061-T01-IM6	0	0	0	del
P-0036257-T01-IM6	0	0	0	del
P-0036292-T01-IM6	0	0	0	del
P-0036325-T01-IM6	0	0	0	del
P-0036326-T01-IM6	0	0	0	del
P-0036348-T01-IM6	0	0	0	del
P-0036457-T01-IM6	0	0	0	del
P-0036582-T01-IM6	0	0	0	del
P-0036673-T01-IM6	0	0	0	del
P-0036705-T01-IM6	0	0	0	del
P-0036766-T01-IM6	0	0	0	del
P-0036770-T01-IM6	0	0	0	del
P-0036779-T01-IM6	0	0	0	del
P-0036784-T01-IM6	0	0	0	del
P-0036828-T01-IM6	0	0	0	del
P-0036869-T01-IM6	0	0	0	del
P-0036895-T01-IM6	0	0	0	del
P-0037025-T01-IM6	0	0	0	del
P-0037049-T01-IM6	0	0	0	del
P-0037070-T01-IM6	0	0	0	del
P-0037072-T01-IM6	0	0	0	del
P-0037087-T01-IM6	0	0	0	del
P-0037096-T01-IM6	0	0	0	del
P-0037100-T01-IM6	0	0	0	del
P-0037128-T01-IM6	0	0	0	del
P-0037160-T01-IM6	0	0	0	del
P-0037167-T01-IM6	0	0	0	del
P-0037178-T01-IM6	0	0	0	del
P-0037196-T01-IM6	0	0	0	del
P-0037308-T01-IM6	0	0	0	del
P-0037342-T01-IM6	0	0	0	del
P-0037425-T01-IM6	0	0	0	del
P-0037462-T01-IM6	0	0	0	del
P-0037478-T01-IM6	0	0	0	del
P-0037553-T01-IM6	0	0	0	del
P-0037702-T01-IM6	0	0	0	del
P-0037810-T01-IM6	0	0	0	del
P-0037891-T01-IM6	0	0	0	del
P-0037905-T01-IM6	0	0	0	del
P-0037909-T01-IM6	0	0	0	del
P-0037974-T01-IM6	0	0	0	del
P-0038086-T01-IM6	0	0	0	del
P-0038097-T01-IM6	0	0	0	del
P-0038147-T01-IM6	0	0	0	del
P-0038154-T01-IM6	0	0	0	del
P-0038155-T01-IM6	0	0	0	del
P-0038238-T01-IM6	0	0	0	del
P-0038306-T01-IM6	0	0	0	del
P-0038345-T02-IM6	0	0	0	del
P-0038481-T01-IM6	0	0	0	del
P-0038483-T01-IM6	0	0	0	del
P-0038526-T01-IM6	0	0	0	del
P-0038534-T01-IM6	0	0	0	del
P-0038543-T01-IM6	0	0	0	del
P-0038634-T01-IM6	0	0	0	del
P-0038646-T01-IM6	0	0	0	del
P-0038660-T01-IM6	0	0	0	del
P-0038779-T01-IM6	0	0	0	del
P-0038809-T01-IM6	0	0	0	del
P-0038960-T01-IM6	0	0	0	del
P-0038996-T01-IM6	0	0	0	del
P-0039012-T01-IM6	0	0	0	del
P-0039070-T01-IM6	0	0	0	del
P-0039094-T01-IM6	0	0	0	del
P-0039132-T01-IM6	0	0	0	del
P-0039227-T01-IM6	0	0	0	del
P-0039242-T01-IM6	0	0	0	del
P-0039297-T01-IM6	0	0	0	del
P-0039377-T01-IM6	0	0	0	del
P-0039468-T01-IM6	0	0	0	del
P-0039563-T01-IM6	0	0	0	del
P-0039726-T01-IM6	0	0	0	del
P-0039749-T01-IM6	0	0	0	del
P-0039767-T01-IM6	0	0	0	del
P-0039782-T01-IM6	0	0	0	del
P-0039804-T01-IM6	0	0	0	del
P-0039811-T01-IM6	0	0	0	del
P-0039816-T01-IM6	0	0	0	del
P-0039927-T01-IM6	0	0	0	del
P-0039932-T01-IM6	0	0	0	del
P-0040007-T01-IM6	0	0	0	del
P-0040110-T01-IM6	0	0	0	del
P-0040118-T01-IM6	0	0	0	del
P-0040119-T01-IM6	0	0	0	del
P-0040212-T01-IM6	0	0	0	del
P-0040343-T01-IM6	0	0	0	del
P-0040386-T01-IM6	0	0	0	del
P-0040410-T01-IM6	0	0	0	del
P-0040521-T01-IM6	0	0	0	del
P-0040555-T02-IM6	0	0	0	del
P-0040593-T01-IM6	0	0	0	del
P-0040702-T01-IM6	0	0	0	del
P-0040800-T01-IM6	0	0	0	del
P-0040803-T01-IM6	0	0	0	del
P-0040931-T01-IM6	0	0	0	del
P-0040960-T01-IM6	0	0	0	del
P-0041163-T01-IM6	0	0	0	del
P-0041234-T01-IM6	0	0	0	del
P-0041235-T01-IM6	0	0	0	del
P-0041236-T01-IM6	0	0	0	del
P-0041269-T01-IM6	0	0	0	del
P-0041279-T01-IM6	0	0	0	del
P-0041338-T01-IM6	0	0	0	del
P-0041413-T01-IM6	0	0	0	del
P-0041464-T01-IM6	0	0	0	del
P-0041535-T01-IM6	0	0	0	del
P-0041544-T01-IM6	0	0	0	del
P-0041553-T01-IM6	0	0	0	del
P-0041614-T01-IM6	0	0	0	del
P-0041618-T01-IM6	0	0	0	del
P-0041702-T01-IM6	0	0	0	del
P-0041721-T01-IM6	0	0	0	del
P-0041733-T01-IM6	0	0	0	del
P-0041952-T01-IM6	0	0	0	del
P-0041962-T02-IM6	0	0	0	del
P-0042116-T01-IM6	0	0	0	del
P-0042152-T01-IM6	0	0	0	del
P-0042164-T01-IM6	0	0	0	del
P-0042422-T01-IM6	0	0	0	del
P-0042516-T01-IM6	0	0	0	del
P-0042548-T01-IM6	0	0	0	del
P-0042757-T01-IM6	0	0	0	del
P-0042831-T01-IM6	0	0	0	del
P-0042974-T01-IM6	0	0	0	del
P-0043037-T01-IM6	0	0	0	del
P-0043133-T01-IM6	0	0	0	del
P-0043135-T01-IM6	0	0	0	del
P-0043201-T01-IM6	0	0	0	del
P-0043295-T01-IM6	0	0	0	del
P-0043571-T01-IM6	0	0	0	del
P-0043587-T01-IM6	0	0	0	del
P-0043617-T01-IM6	0	0	0	del
P-0043634-T01-IM6	0	0	0	del
P-0043706-T01-IM6	0	0	0	del
P-0043789-T01-IM6	0	0	0	del
P-0043914-T01-IM6	0	0	0	del
P-0043933-T01-IM6	0	0	0	del
P-0043955-T01-IM6	0	0	0	del
P-0044185-T01-IM6	0	0	0	del
P-0044224-T01-IM6	0	0	0	del
P-0044338-T01-IM6	0	0	0	del
P-0044451-T01-IM6	0	0	0	del
P-0044555-T01-IM6	0	0	0	del
P-0044700-T01-IM6	0	0	0	del
P-0044704-T01-IM6	0	0	0	del
P-0044770-T01-IM6	0	0	0	del
P-0044784-T01-IM6	0	0	0	del
P-0044796-T01-IM6	0	0	0	del
P-0044905-T01-IM6	0	0	0	del
P-0045031-T01-IM6	0	0	0	del
P-0045161-T01-IM6	0	0	0	del
P-0045494-T01-IM6	0	0	0	del
P-0045528-T01-IM6	0	0	0	del
P-0045534-T01-IM6	0	0	0	del
P-0045578-T01-IM6	0	0	0	del
P-0045641-T01-IM6	0	0	0	del
P-0045643-T01-IM6	0	0	0	del
P-0045749-T01-IM6	0	0	0	del
P-0045890-T01-IM6	0	0	0	del
P-0045902-T01-IM6	0	0	0	del
P-0045944-T01-IM6	0	0	0	del
P-0045987-T01-IM6	0	0	0	del
P-0045993-T01-IM6	0	0	0	del
P-0046054-T01-IM6	0	0	0	del
P-0046282-T01-IM6	0	0	0	del
P-0046298-T01-IM6	0	0	0	del
P-0046401-T01-IM6	0	0	0	del
P-0046496-T01-IM6	0	0	0	del
P-0046578-T01-IM6	0	0	0	del
P-0046745-T01-IM6	0	0	0	del
P-0046802-T01-IM6	0	0	0	del
P-0046884-T01-IM6	0	0	0	del
P-0047444-T01-IM6	0	0	0	del
P-0047577-T01-IM6	0	0	0	del
P-0047622-T01-IM6	0	0	0	del
P-0047695-T01-IM6	0	0	0	del
P-0047853-T01-IM6	0	0	0	del
P-0047883-T01-IM6	0	0	0	del
P-0048171-T01-IM6	0	0	0	del
P-0048214-T01-IM6	0	0	0	del
P-0048239-T01-IM6	0	0	0	del
P-0048254-T01-IM6	0	0	0	del
P-0048374-T01-IM6	0	0	0	del
P-0048556-T01-IM6	0	0	0	del
P-0048593-T01-IM6	0	0	0	del
P-0049075-T01-IM6	0	0	0	del
P-0049099-T01-IM6	0	0	0	del
P-0049127-T01-IM6	0	0	0	del
P-0049292-T01-IM6	0	0	0	del
P-0049377-T01-IM6	0	0	0	del
P-0049417-T01-IM6	0	0	0	del
P-0049444-T01-IM6	0	0	0	del
P-0049532-T01-IM6	0	0	0	del
P-0049686-T01-IM6	0	0	0	del
P-0049848-T01-IM6	0	0	0	del
P-0049921-T01-IM6	0	0	0	del
P-0049943-T01-IM6	0	0	0	del
P-0050452-T01-IM6	0	0	0	del
P-0050454-T01-IM6	0	0	0	del
P-0000067-T01-IM3	0	0	0	del
P-0000141-T01-IM3	0	0	0	del
P-0000185-T01-IM3	0	0	0	del
P-0001265-T01-IM3	0	0	0	del
P-0001978-T01-IM3	0	0	0	del
P-0002136-T01-IM3	0	0	0	del
P-0002257-T01-IM3	0	0	0	del
P-0002373-T01-IM3	0	0	0	del
P-0002573-T01-IM3	0	0	0	del
P-0004262-T01-IM5	0	0	0	del
P-0005339-T01-IM5	0	0	0	del
P-0005599-T01-IM5	0	0	0	del
P-0007221-T01-IM5	0	0	0	del
P-0008787-T01-IM5	0	0	0	del
P-0008873-T01-IM5	0	0	0	del
P-0009061-T01-IM5	0	0	0	del
P-0010250-T01-IM5	0	0	0	del
P-0010348-T01-IM5	0	0	0	del
P-0010524-T01-IM5	0	0	0	del
P-0012310-T01-IM5	0	0	0	del
TCGA-72-4233-01	0	0	0	del
TCGA-72-4234-01	0	0	0	del
TCGA-72-4238-01	0	0	0	del
TCGA-72-4232-01	0	0	0	del
TCGA-72-4237-01	0	0	0	del
TCGA-72-4236-01	0	0	0	del
TCGA-72-4235-01	0	0	0	del
TCGA-72-4241-01	0	0	0	del
TCGA-72-4240-01	0	0	0	del
TCGA-72-4231-01	0	0	0	del
TCGA-09-1669-01	0	0	0	del
TCGA-25-1635-01	0	0	0	del
TCGA-04-1519-01	0	0	0	del
TCGA-25-1632-01	0	0	0	del
TCGA-09-1667-01	0	0	0	del
TCGA-09-1665-01	0	0	0	del
TCGA-24-1557-01	0	0	0	del
TCGA-36-1577-01	0	0	0	del
TCGA-36-1580-01	0	0	0	del
TCGA-57-1585-01	0	0	0	del
TCGA-24-1567-01	0	0	0	del
TCGA-04-1525-01	0	0	0	del
TCGA-04-1536-01	0	0	0	del
TCGA-09-1662-01	0	0	0	del
TCGA-25-1628-01	0	0	0	del
TCGA-24-1544-01	0	0	0	del
TCGA-09-1666-01	0	0	0	del
TCGA-36-1574-01	0	0	0	del
TCGA-36-1581-01	0	0	0	del
TCGA-57-1582-01	0	0	0	del
TCGA-57-1583-01	0	0	0	del
TCGA-25-1630-01	0	0	0	del
TCGA-24-1546-01	0	0	0	del
TCGA-09-1659-01	0	0	0	del
TCGA-25-1633-01	0	0	0	del
TCGA-25-1627-01	0	0	0	del
TCGA-36-1570-01	0	0	0	del
TCGA-09-1668-01	0	0	0	del
TCGA-04-1517-01	0	0	0	del
TCGA-36-1569-01	0	0	0	del
TCGA-09-1661-01	0	0	0	del
TCGA-36-1578-01	0	0	0	del
TCGA-36-1568-01	0	0	0	del
TCGA-24-1545-01	0	0	0	del
TCGA-25-1626-01	0	0	0	del
TCGA-25-1631-01	0	0	0	del
TCGA-57-1584-01	0	0	0	del
TCGA-24-1556-01	0	0	0	del
TCGA-25-1634-01	0	0	0	del
TCGA-25-1625-01	0	0	0	del
TCGA-24-1548-01	0	0	0	del
TCGA-61-1740-01	0	0	0	del
TCGA-61-1738-01	0	0	0	del
TCGA-29-1775-01	0	0	0	del
TCGA-61-1907-01	0	0	0	del
TCGA-04-1638-01	0	0	0	del
TCGA-24-1846-01	0	0	0	del
TCGA-23-1029-01	0	0	0	del
TCGA-04-1651-01	0	0	0	del
TCGA-29-1778-01	0	0	0	del
TCGA-24-1849-01	0	0	0	del
TCGA-29-1774-01	0	0	0	del
TCGA-24-1843-01	0	0	0	del
TCGA-61-1722-01	0	0	0	del
TCGA-61-1737-01	0	0	0	del
TCGA-30-1855-01	0	0	0	del
TCGA-04-1649-01	0	0	0	del
TCGA-61-1900-01	0	0	0	del
TCGA-61-1906-01	0	0	0	del
TCGA-61-1895-01	0	0	0	del
TCGA-61-1904-01	0	0	0	del
TCGA-61-1899-01	0	0	0	del
TCGA-61-1915-01	0	0	0	del
TCGA-24-1844-01	0	0	0	del
TCGA-61-1727-01	0	0	0	del
TCGA-04-1646-01	0	0	0	del
TCGA-30-1856-01	0	0	0	del
TCGA-61-1903-01	0	0	0	del
TCGA-61-1901-01	0	0	0	del
TCGA-29-1776-01	0	0	0	del
TCGA-61-1913-01	0	0	0	del
TCGA-29-1777-01	0	0	0	del
TCGA-23-1111-01	0	0	0	del
TCGA-29-1769-01	0	0	0	del
TCGA-04-1652-01	0	0	0	del
TCGA-30-1857-01	0	0	0	del
TCGA-24-1850-01	0	0	0	del
TCGA-61-1910-01	0	0	0	del
TCGA-13-1494-01	0	0	0	del
TCGA-24-1418-01	0	0	0	del
TCGA-13-1482-01	0	0	0	del
TCGA-13-1511-01	0	0	0	del
TCGA-24-1426-01	0	0	0	del
TCGA-13-1507-01	0	0	0	del
TCGA-13-1492-01	0	0	0	del
TCGA-24-1419-01	0	0	0	del
TCGA-24-1435-01	0	0	0	del
TCGA-24-1422-01	0	0	0	del
TCGA-13-1485-01	0	0	0	del
TCGA-13-1512-01	0	0	0	del
TCGA-24-1467-01	0	0	0	del
TCGA-13-1504-01	0	0	0	del
TCGA-24-1430-01	0	0	0	del
TCGA-24-1436-01	0	0	0	del
TCGA-13-1489-02	0	0	0	del
TCGA-13-1501-01	0	0	0	del
TCGA-13-1510-01	0	0	0	del
TCGA-24-1417-01	0	0	0	del
TCGA-13-1477-01	0	0	0	del
TCGA-13-1487-01	0	0	0	del
TCGA-13-1484-01	0	0	0	del
TCGA-13-1509-01	0	0	0	del
TCGA-24-1434-01	0	0	0	del
TCGA-24-1427-01	0	0	0	del
TCGA-13-1491-01	0	0	0	del
TCGA-24-1428-01	0	0	0	del
TCGA-13-1505-01	0	0	0	del
TCGA-13-1483-01	0	0	0	del
TCGA-13-1481-01	0	0	0	del
TCGA-13-1495-01	0	0	0	del
TCGA-13-1499-01	0	0	0	del
TCGA-13-1497-01	0	0	0	del
TCGA-13-1496-01	0	0	0	del
TCGA-13-1488-01	0	0	0	del
TCGA-13-1498-01	0	0	0	del
TCGA-24-1423-01	0	0	0	del
TCGA-24-1431-01	0	0	0	del
TCGA-24-1466-01	0	0	0	del
TCGA-24-1463-01	0	0	0	del
TCGA-13-1506-01	0	0	0	del
TCGA-24-1424-01	0	0	0	del
TCGA-13-1500-01	0	0	0	del
TCGA-13-1489-01	0	0	0	del
TCGA-13-0723-01	0	0	0	del
TCGA-13-0800-01	0	0	0	del
TCGA-13-0802-01	0	0	0	del
TCGA-13-0727-01	0	0	0	del
TCGA-13-0755-01	0	0	0	del
TCGA-13-0761-01	0	0	0	del
TCGA-13-0791-01	0	0	0	del
TCGA-13-0792-01	0	0	0	del
TCGA-13-0805-01	0	0	0	del
TCGA-09-0364-01	0	0	0	del
TCGA-13-0714-01	0	0	0	del
TCGA-13-0793-01	0	0	0	del
TCGA-09-0367-01	0	0	0	del
TCGA-13-0751-01	0	0	0	del
TCGA-13-0797-01	0	0	0	del
TCGA-13-0725-01	0	0	0	del
TCGA-13-0795-01	0	0	0	del
TCGA-13-0764-01	0	0	0	del
TCGA-13-0720-01	0	0	0	del
TCGA-09-0366-01	0	0	0	del
TCGA-13-0724-01	0	0	0	del
TCGA-13-0801-01	0	0	0	del
TCGA-13-0717-01	0	0	0	del
TCGA-13-0760-01	0	0	0	del
TCGA-13-0762-01	0	0	0	del
TCGA-13-0791-02	0	0	0	del
TCGA-09-0369-01	0	0	0	del
TCGA-13-0758-01	0	0	0	del
TCGA-13-0803-01	0	0	0	del
TCGA-13-0757-01	0	0	0	del
TCGA-13-0799-01	0	0	0	del
TCGA-13-0794-01	0	0	0	del
TCGA-13-0730-01	0	0	0	del
TCGA-13-0726-01	0	0	0	del
TCGA-13-0766-01	0	0	0	del
TCGA-13-1407-01	0	0	0	del
TCGA-04-1351-01	0	0	0	del
TCGA-13-1403-01	0	0	0	del
TCGA-04-1356-01	0	0	0	del
TCGA-25-1320-01	0	0	0	del
TCGA-25-1312-01	0	0	0	del
TCGA-13-0900-01	0	0	0	del
TCGA-13-0905-01	0	0	0	del
TCGA-25-1317-01	0	0	0	del
TCGA-25-1315-01	0	0	0	del
TCGA-04-1357-01	0	0	0	del
TCGA-04-1362-01	0	0	0	del
TCGA-04-1367-01	0	0	0	del
TCGA-04-1365-01	0	0	0	del
TCGA-25-1318-01	0	0	0	del
TCGA-25-1321-01	0	0	0	del
TCGA-13-1405-01	0	0	0	del
TCGA-25-1319-01	0	0	0	del
TCGA-04-1348-01	0	0	0	del
TCGA-25-1329-01	0	0	0	del
TCGA-13-1408-01	0	0	0	del
TCGA-13-1412-01	0	0	0	del
TCGA-13-0901-01	0	0	0	del
TCGA-13-0908-01	0	0	0	del
TCGA-13-1409-01	0	0	0	del
TCGA-25-1323-01	0	0	0	del
TCGA-13-0884-01	0	0	0	del
TCGA-13-1410-01	0	0	0	del
TCGA-13-0893-01	0	0	0	del
TCGA-04-1360-01	0	0	0	del
TCGA-25-1313-01	0	0	0	del
TCGA-13-1404-01	0	0	0	del
TCGA-13-1411-01	0	0	0	del
TCGA-04-1361-01	0	0	0	del
TCGA-04-1371-01	0	0	0	del
TCGA-25-1314-01	0	0	0	del
TCGA-24-2267-01	0	0	0	del
TCGA-24-2295-01	0	0	0	del
TCGA-09-2050-01	0	0	0	del
TCGA-24-2293-01	0	0	0	del
TCGA-09-2044-01	0	0	0	del
TCGA-24-2297-01	0	0	0	del
TCGA-59-2352-01	0	0	0	del
TCGA-59-2351-01	0	0	0	del
TCGA-25-2392-01	0	0	0	del
TCGA-09-2045-01	0	0	0	del
TCGA-24-2280-01	0	0	0	del
TCGA-25-2397-01	0	0	0	del
TCGA-25-2391-01	0	0	0	del
TCGA-25-2409-01	0	0	0	del
TCGA-29-2427-01	0	0	0	del
TCGA-29-2414-01	0	0	0	del
TCGA-09-2055-01	0	0	0	del
TCGA-24-2271-01	0	0	0	del
TCGA-25-2042-01	0	0	0	del
TCGA-09-2051-01	0	0	0	del
TCGA-25-2399-01	0	0	0	del
TCGA-24-2298-01	0	0	0	del
TCGA-25-2404-01	0	0	0	del
TCGA-29-2428-01	0	0	0	del
TCGA-24-2289-01	0	0	0	del
TCGA-25-2408-01	0	0	0	del
TCGA-59-2363-01	0	0	0	del
TCGA-24-2290-01	0	0	0	del
TCGA-25-2396-01	0	0	0	del
TCGA-24-2288-01	0	0	0	del
TCGA-25-2398-01	0	0	0	del
TCGA-59-2348-01	0	0	0	del
TCGA-24-2281-01	0	0	0	del
TCGA-24-2262-01	0	0	0	del
TCGA-09-2048-01	0	0	0	del
TCGA-29-2425-01	0	0	0	del
TCGA-59-2354-01	0	0	0	del
TCGA-25-2401-01	0	0	0	del
TCGA-25-2400-01	0	0	0	del
TCGA-59-2350-01	0	0	0	del
TCGA-25-2393-01	0	0	0	del
TCGA-29-1707-02	0	0	0	del
TCGA-13-1819-01	0	0	0	del
TCGA-13-1817-02	0	0	0	del
TCGA-61-1916-02	0	0	0	del
TCGA-24-1852-02	0	0	0	del
TCGA-61-2095-02	0	0	0	del
TCGA-29-1710-02	0	0	0	del
TCGA-13-1817-01	0	0	0	del
TCGA-29-1692-01	0	0	0	del
TCGA-29-1704-01	0	0	0	del
TCGA-13-1819-02	0	0	0	del
TCGA-29-1704-02	0	0	0	del
TCGA-29-1692-02	0	0	0	del
TCGA-13-0913-02	0	0	0	del
TCGA-24-1852-01	0	0	0	del
TCGA-29-2414-02	0	0	0	del
TCGA-23-2643-01	0	0	0	del
TCGA-36-2543-01	0	0	0	del
TCGA-04-1353-01	0	0	0	del
TCGA-36-2538-01	0	0	0	del
TCGA-36-2534-01	0	0	0	del
TCGA-13-2059-01	0	0	0	del
TCGA-36-2542-01	0	0	0	del
TCGA-36-2529-01	0	0	0	del
TCGA-23-2641-01	0	0	0	del
TCGA-13-2057-01	0	0	0	del
TCGA-13-2071-01	0	0	0	del
TCGA-04-1369-01	0	0	0	del
TCGA-36-2547-01	0	0	0	del
TCGA-36-2530-01	0	0	0	del
TCGA-13-2065-01	0	0	0	del
TCGA-04-1644-01	0	0	0	del
TCGA-29-2429-01	0	0	0	del
TCGA-36-2552-01	0	0	0	del
TCGA-29-2431-01	0	0	0	del
TCGA-36-2537-01	0	0	0	del
TCGA-04-1516-01	0	0	0	del
TCGA-61-2613-01	0	0	0	del
TCGA-13-2066-01	0	0	0	del
TCGA-23-2647-01	0	0	0	del
TCGA-36-2549-01	0	0	0	del
TCGA-36-2544-01	0	0	0	del
TCGA-36-2548-01	0	0	0	del
TCGA-13-2061-01	0	0	0	del
TCGA-36-2532-01	0	0	0	del
TCGA-36-2540-01	0	0	0	del
TCGA-42-2590-01	0	0	0	del
TCGA-29-2434-01	0	0	0	del
TCGA-42-2589-01	0	0	0	del
TCGA-36-2539-01	0	0	0	del
TCGA-23-2649-01	0	0	0	del
TCGA-61-2612-01	0	0	0	del
TCGA-42-2582-01	0	0	0	del
TCGA-36-2551-01	0	0	0	del
TCGA-42-2588-01	0	0	0	del
TCGA-42-2591-01	0	0	0	del
TCGA-42-2587-01	0	0	0	del
TCGA-42-2593-01	0	0	0	del
TCGA-23-2645-01	0	0	0	del
TCGA-29-2436-01	0	0	0	del
TCGA-61-2610-02	0	0	0	del
TCGA-29-2432-01	0	0	0	del
TCGA-36-2533-01	0	0	0	del
TCGA-36-2545-01	0	0	0	del
TCGA-29-A5NZ-01	0	0	0	del
TCGA-3P-A9WA-01	0	0	0	del
TCGA-13-A5FT-01	0	0	0	del
TCGA-WR-A838-01	0	0	0	del
TCGA-OY-A56Q-01	0	0	0	del
TCGA-OY-A56P-01	0	0	0	del
TCGA-5X-AA5U-01	0	0	0	del
TCGA-13-A5FU-01	0	0	0	del
TCGA-VG-A8LO-01	0	0	0	del
TCGA-59-A5PD-01	0	0	0	del
TCGA-13-0910-01	0	0	0	del
TCGA-24-0980-01	0	0	0	del
TCGA-13-0897-01	0	0	0	del
TCGA-10-0937-01	0	0	0	del
TCGA-13-0903-01	0	0	0	del
TCGA-13-0924-01	0	0	0	del
TCGA-13-0891-01	0	0	0	del
TCGA-13-0886-01	0	0	0	del
TCGA-13-0807-01	0	0	0	del
TCGA-10-0935-01	0	0	0	del
TCGA-10-0928-01	0	0	0	del
TCGA-24-0966-01	0	0	0	del
TCGA-13-0888-01	0	0	0	del
TCGA-13-0904-01	0	0	0	del
TCGA-13-0916-01	0	0	0	del
TCGA-13-0923-01	0	0	0	del
TCGA-10-0933-01	0	0	0	del
TCGA-13-0921-01	0	0	0	del
TCGA-13-0887-01	0	0	0	del
TCGA-10-0938-01	0	0	0	del
TCGA-10-0927-01	0	0	0	del
TCGA-13-0899-01	0	0	0	del
TCGA-13-0906-01	0	0	0	del
TCGA-13-0889-01	0	0	0	del
TCGA-13-0885-01	0	0	0	del
TCGA-13-0883-01	0	0	0	del
TCGA-13-0890-01	0	0	0	del
TCGA-10-0936-01	0	0	0	del
TCGA-10-0930-01	0	0	0	del
TCGA-13-0920-01	0	0	0	del
TCGA-13-0912-01	0	0	0	del
TCGA-13-0913-01	0	0	0	del
TCGA-10-0926-01	0	0	0	del
TCGA-13-0919-01	0	0	0	del
TCGA-13-0911-01	0	0	0	del
TCGA-61-1728-01	0	0	0	del
TCGA-57-1994-01	0	0	0	del
TCGA-30-1860-01	0	0	0	del
TCGA-31-1956-01	0	0	0	del
TCGA-31-1944-01	0	0	0	del
TCGA-24-1930-01	0	0	0	del
TCGA-30-1862-01	0	0	0	del
TCGA-24-1920-01	0	0	0	del
TCGA-30-1859-01	0	0	0	del
TCGA-04-1654-01	0	0	0	del
TCGA-57-1993-01	0	0	0	del
TCGA-24-1924-01	0	0	0	del
TCGA-25-1871-01	0	0	0	del
TCGA-25-1878-01	0	0	0	del
TCGA-31-1959-01	0	0	0	del
TCGA-24-2020-01	0	0	0	del
TCGA-30-1891-01	0	0	0	del
TCGA-30-1861-01	0	0	0	del
